date,state,cases,deaths
2020-05-28,VT,4,0
2020-07-01,MS,864,20
2020-09-25,GU,0,0
2020-09-08,ND,238,1
2020-11-12,WI,8223,67
2020-02-22,VI,0,0
2020-05-26,MD,736,44
2021-07-31,AL,2091,15
2021-09-02,NC,7901,96
2021-02-09,ND,39,2
2021-02-21,MI,909,14
2021-03-24,ME,218,0
2020-10-04,CA,3436,60
2021-02-05,CA,12151,384
2020-06-22,MT,17,1
2020-05-16,CA,2648,75
2020-10-06,AL,1063,21
2020-07-05,CA,8027,94
2020-02-17,NE,0,0
2020-05-25,CA,1744,71
2020-07-31,IN,901,12
2021-01-22,MD,2392,40
2020-05-04,VI,0,0
2020-09-15,ID,278,4
2020-06-09,MD,561,26
2020-05-15,ID,38,1
2020-05-26,MO,257,11
2020-05-26,NH,34,4
2020-10-26,MT,621,6
2021-01-05,NH,664,11
2020-11-27,AL,2865,34
2020-09-12,MI,948,5
2020-03-17,MS,80,6
2021-02-24,ID,423,0
2021-03-30,ND,211,0
2020-03-12,NH,1,0
2021-02-05,VI,9,0
2020-12-29,MD,2628,50
2020-09-23,MD,503,12
2020-08-02,AL,842,42
2021-06-04,ME,97,1
2020-09-12,MO,781,26
2021-06-04,MS,113,2
2020-03-14,NC,57,0
2021-04-02,ND,117,0
2021-01-06,CT,2486,38
2021-07-11,GU,9,0
2020-10-22,AL,1377,17
2021-07-02,ME,30,0
2021-07-04,AL,230,8
2021-02-18,NH,434,2
2020-02-15,WA,0,0
2021-06-21,MD,31,4
2020-10-19,MD,590,6
2021-05-09,WA,1084,0
2020-06-21,MO,174,3
2020-10-22,IN,2850,36
2021-05-13,ME,305,1
2020-09-16,GU,79,2
2021-05-12,NE,157,0
2021-05-06,CT,711,7
2021-03-20,MD,1007,18
2021-08-17,CT,881,-3
2021-07-26,NC,1721,9
2020-12-25,MI,1353,100
2020-03-05,WA,15,0
2020-02-13,MO,0,0
2020-06-13,CA,4077,59
2020-03-28,WI,147,0
2020-05-14,IL,3239,136
2021-01-23,CA,23235,557
2021-05-02,IL,1860,28
2020-10-27,WI,5501,71
2020-07-22,VI,28,1
2020-07-02,WA,711,3
2020-10-13,CT,320,1
2020-10-25,CA,4709,53
2020-04-15,DE,62,3
2020-07-26,NE,204,0
2020-11-11,MO,5753,49
2021-08-27,MT,706,2
2021-02-19,MD,763,28
2021-08-11,NH,148,2
2020-06-15,CT,147,3
2020-12-25,WA,2483,0
2020-09-15,MS,560,10
2020-03-23,MT,3,0
2021-01-08,WI,4110,52
2021-04-15,WA,1423,5
2021-02-24,MT,202,2
2021-07-17,CT,135,0
2020-10-22,WI,3632,23
2021-04-13,VT,71,0
2021-04-28,ME,255,4
2020-10-11,AL,749,17
2021-04-08,CT,1012,5
2020-08-19,DE,85,0
2020-07-27,MI,1596,12
2020-10-14,ID,645,4
2020-05-21,VI,0,0
2020-07-16,NH,26,1
2021-08-17,ME,191,1
2020-12-13,MO,1717,62
2021-02-07,IN,1736,31
2020-03-24,IN,106,5
2021-01-12,MI,2281,76
2020-08-05,ME,5,0
2021-04-21,MO,921,3
2021-01-02,WI,1129,2
2020-02-20,ID,0,0
2021-03-14,GU,5,1
2020-06-19,ND,33,1
2020-12-31,DE,626,9
2020-06-09,CT,87,13
2021-08-25,MD,1217,7
2020-09-18,MI,1284,14
2020-09-03,ID,263,0
2021-02-26,NH,325,4
2020-08-05,VT,5,0
2020-09-16,CA,4231,78
2020-11-02,WA,1040,12
2021-03-19,WA,888,6
2020-01-26,ME,0,0
2020-09-16,NV,434,38
2020-12-20,MO,1826,48
2020-10-24,NC,2452,22
2020-07-21,VT,4,0
2021-04-15,IN,1374,6
2020-04-18,ID,13,1
2020-11-15,MD,1726,16
2020-05-30,VT,2,0
2020-04-28,GU,1,0
2021-04-11,MD,985,23
2020-09-28,MO,2303,23
2020-06-13,NE,101,0
2021-07-26,MO,2414,64
2021-06-02,NV,419,3
2020-11-25,CT,1872,45
2021-01-07,MI,2742,88
2020-02-01,MS,0,0
2020-07-12,MI,763,9
2021-06-11,GU,2,0
2021-05-29,VI,4,0
2021-07-01,ID,91,2
2021-04-05,ND,260,2
2020-02-22,MD,0,0
2021-03-29,IN,732,6
2020-12-02,MI,6274,115
2020-02-11,MO,0,0
2021-08-05,MI,814,2
2020-11-23,AL,3415,27
2020-01-23,WA,1,0
2020-05-30,NH,53,4
2020-04-26,IL,2126,59
2020-07-29,WI,924,5
2020-11-05,VI,2,0
2020-07-10,MI,1463,8
2021-03-14,NE,130,0
2020-09-11,NE,477,4
2021-02-17,WA,965,50
2020-05-24,DE,157,2
2020-11-17,DE,222,3
2020-12-29,ME,588,1
2020-12-26,ME,334,6
2021-05-04,VI,4,0
2020-06-10,MS,494,12
2021-05-01,MO,991,6
2020-07-17,WI,929,2
2020-08-23,MO,540,13
2020-02-01,NC,0,0
2020-08-01,CT,0,0
2021-08-25,IL,4451,44
2020-07-05,MI,701,6
2020-05-11,NV,54,0
2021-04-21,NH,342,2
2020-05-13,NE,356,4
2020-08-26,WA,473,4
2021-01-18,WA,1212,0
2021-04-03,MT,184,11
2020-03-21,AL,119,0
2020-09-22,ME,25,0
2020-05-15,ME,45,1
2021-04-05,ME,290,0
2021-02-25,MI,1180,21
2020-06-01,NE,272,8
2020-05-01,MO,288,16
2021-06-18,MI,159,21
2021-09-03,IL,5980,42
2020-10-06,MI,1507,15
2020-10-25,IL,4062,24
2021-07-12,AL,812,3
2021-03-25,GU,2,0
2021-01-14,CT,968,17
2020-04-18,NE,165,4
2020-08-15,MT,118,1
2021-01-24,NC,3522,90
2020-05-20,VT,1,0
2020-09-21,IN,522,11
2020-04-29,NV,86,5
2020-09-07,CT,0,0
2020-05-03,NV,115,5
2021-05-23,MS,88,1
2020-08-15,GU,0,0
2021-05-05,ID,202,0
2021-08-27,DE,528,3
2020-02-26,NC,0,0
2020-11-15,IL,10631,74
2020-06-06,DE,81,8
2021-01-03,MS,1294,35
2021-05-29,MT,67,1
2021-04-11,ME,295,1
2020-08-26,CA,5591,107
2021-05-03,IN,797,8
2020-04-28,IL,2219,142
2021-02-24,WI,841,26
2020-11-12,CA,11287,60
2020-05-25,NH,48,1
2020-07-21,NH,13,2
2020-04-11,IN,528,29
2021-07-10,NH,20,0
2021-08-12,WA,3698,11
2020-06-26,VI,0,0
2020-08-28,ID,262,10
2020-08-14,MD,818,6
2021-01-13,VI,52,0
2021-03-15,NE,289,1
2020-07-21,IL,955,23
2020-06-01,GU,0,0
2020-07-20,WA,795,6
2021-01-12,MS,1921,42
2021-06-30,NE,64,0
2020-12-25,NH,0,0
2020-03-05,MO,0,0
2020-08-10,CT,247,3
2020-10-18,NV,607,4
2020-05-18,CA,1708,91
2021-02-02,NH,326,7
2020-11-13,GU,74,1
2021-05-27,MS,128,5
2020-07-28,IN,771,9
2020-10-18,IN,1605,31
2020-04-16,ME,26,3
2020-11-28,WI,5473,30
2021-06-21,MO,733,18
2021-06-15,MI,198,9
2020-07-26,IN,852,11
2020-09-22,ND,473,7
2021-05-14,CA,1451,31
2020-08-25,ID,395,12
2020-03-27,IN,336,4
2021-06-22,MO,871,2
2020-04-04,ME,24,1
2020-10-27,MI,3797,23
2020-08-22,GU,0,0
2021-03-23,CT,898,4
2021-05-12,MT,210,2
2020-07-09,GU,1,0
2020-11-28,WA,2390,0
2021-08-31,WI,2531,17
2021-05-18,NE,73,-12
2020-06-29,MO,882,3
2020-02-05,NC,0,0
2021-09-05,MO,1283,2
2020-12-13,VT,107,4
2021-02-07,NC,2339,54
2020-08-03,WI,411,1
2020-04-08,MD,656,31
2021-03-31,NV,268,10
2021-09-06,ND,407,0
2021-02-12,MI,1269,34
2020-05-03,NE,349,2
2020-10-09,NE,1029,0
2021-04-17,AL,280,8
2021-05-09,ND,44,0
2021-07-09,ME,17,0
2021-04-18,IN,956,5
2021-03-31,ME,284,0
2020-06-20,NC,1616,17
2020-08-01,MT,116,1
2020-09-26,WI,2902,7
2021-07-03,NE,28,0
2020-02-03,ME,0,0
2020-06-13,GU,0,0
2020-06-12,VI,0,0
2020-06-04,MS,255,8
2021-08-18,NE,646,0
2021-08-12,IL,3114,27
2020-02-27,MS,0,0
2021-01-12,WA,2265,90
2020-10-30,MS,659,8
2021-03-07,WI,377,4
2020-11-05,CA,8525,38
2021-06-15,NE,39,0
2020-09-13,DE,102,4
2020-11-29,DE,422,2
2021-06-15,CA,736,12
2021-03-30,NC,2286,9
2020-09-02,IL,2128,27
2020-06-05,NH,77,5
2020-05-21,MO,258,11
2020-02-13,DE,0,0
2021-09-07,WI,859,1
2021-04-11,NV,320,0
2020-07-13,IN,425,10
2020-04-08,NH,41,5
2021-06-26,GU,5,0
2020-02-05,NH,0,0
2020-12-12,CA,42757,316
2021-05-24,MD,160,10
2021-04-20,ND,176,2
2020-02-26,NV,0,0
2021-07-24,DE,91,0
2021-05-01,AL,297,5
2021-02-01,ND,115,0
2020-03-02,NE,0,0
2020-06-02,IN,407,22
2020-06-25,NE,123,3
2021-02-08,IL,1747,41
2020-03-09,GU,0,0
2021-01-27,VT,68,0
2020-05-16,MD,836,50
2021-04-13,CT,1118,17
2020-09-16,IL,1941,35
2021-01-13,IL,5862,120
2021-08-31,NV,1242,31
2021-03-20,NV,271,10
2020-11-16,DE,363,3
2021-04-05,NV,181,1
2020-05-31,AL,353,10
2021-07-28,ID,358,1
2020-03-15,ID,4,0
2021-04-11,MO,429,4
2020-10-17,VT,9,0
2020-11-29,ND,594,7
2021-06-22,WA,418,5
2021-02-04,GU,14,0
2021-02-24,MD,976,22
2021-08-15,CT,527,0
2020-09-02,MD,693,8
2020-04-30,VT,4,0
2021-06-01,MI,536,17
2020-03-19,DE,13,0
2021-01-19,NH,845,5
2020-05-17,NH,40,1
2021-06-18,MT,75,0
2020-05-18,MT,0,0
2020-08-02,IN,735,10
2021-08-20,ME,192,2
2020-02-02,MS,0,0
2020-10-23,AL,1244,21
2021-08-22,WI,1103,1
2020-04-04,MD,367,17
2020-08-03,GU,7,0
2021-07-23,NV,1003,20
2021-06-01,DE,17,0
2021-07-14,MS,557,6
2020-08-10,ME,-1,1
2021-06-17,MD,86,5
2020-11-26,AL,722,23
2021-01-09,DE,838,0
2021-06-15,NC,524,7
2021-04-05,WA,734,7
2020-06-04,MD,912,33
2021-04-18,WA,1286,0
2021-05-05,DE,168,2
2020-08-20,ME,32,1
2021-03-27,MT,117,1
2021-01-17,NH,919,6
2020-08-03,NE,261,19
2021-01-29,DE,621,3
2020-07-09,DE,143,1
2020-02-20,NC,0,0
2020-04-19,MT,7,0
2021-01-28,ND,153,2
2020-09-17,WI,2134,2
2021-08-24,DE,195,3
2020-10-09,MI,1576,18
2020-02-25,CT,0,0
2020-07-09,MS,1180,28
2021-04-20,ID,238,0
2021-08-29,WA,2924,9
2020-12-31,VT,138,2
2021-02-24,NH,335,2
2021-07-07,MO,1708,2
2020-11-21,IN,6873,71
2021-01-16,CA,32940,654
2020-03-02,WI,0,0
2021-02-18,NC,2930,42
2020-09-26,MO,917,23
2020-12-08,CT,2414,18
2020-12-31,MT,255,11
2021-06-02,WI,259,19
2020-09-01,MI,1437,13
2020-02-03,WI,0,0
2020-08-12,ND,201,0
2020-03-11,VT,0,0
2020-03-13,NH,0,0
2021-01-15,WA,2347,27
2021-07-28,MI,855,3
2020-09-27,MI,826,12
2020-05-07,MI,1256,93
2021-03-16,ID,350,13
2021-04-11,GU,0,0
2020-02-09,ND,0,0
2020-05-10,NE,62,2
2021-03-01,WA,472,13
2020-10-06,IN,970,15
2020-09-21,ND,264,3
2020-04-08,ME,18,2
2020-08-24,DE,80,0
2020-11-14,AL,1425,31
2021-04-07,AL,456,12
2021-02-22,MS,749,18
2021-06-22,MS,184,3
2020-08-13,MT,136,2
2020-04-02,MD,346,13
2021-06-21,DE,8,-8
2020-08-08,WA,897,16
2020-12-20,NE,711,11
2021-04-14,WI,1003,8
2020-12-07,CT,8129,78
2020-11-12,MO,5745,41
2020-04-22,ND,35,1
2021-02-06,VT,147,0
2021-01-23,VI,6,0
2020-01-29,MI,0,0
2020-10-24,ME,0,0
2021-08-28,MS,2656,16
2021-05-07,MS,209,2
2020-02-04,CA,7,0
2021-04-26,MT,14,0
2021-08-12,AL,3804,14
2021-03-12,MD,0,9
2020-02-10,VT,0,0
2021-03-26,MT,150,0
2020-11-02,DE,101,2
2021-02-10,IL,2825,67
2021-07-13,MI,327,2
2020-05-31,NE,172,0
2020-06-18,MI,804,13
2020-04-13,AL,260,8
2021-03-14,CA,2714,85
2020-05-04,DE,216,5
2021-05-10,DE,92,5
2020-09-03,WI,740,4
2020-07-11,MT,84,1
2021-01-13,ID,1091,8
2020-12-15,MI,3623,118
2021-04-03,CA,2512,39
2020-07-31,ID,475,12
2021-06-10,NV,295,2
2020-10-16,CA,3893,45
2020-03-04,ME,0,0
2020-12-13,ND,196,5
2021-05-03,DE,141,0
2020-09-13,AL,594,31
2020-08-19,AL,1052,39
2021-04-24,MD,906,15
2020-12-08,MD,2692,47
2021-03-24,MD,0,11
2020-08-02,NV,1131,0
2021-08-31,ND,458,1
2020-02-17,IL,0,0
2020-06-28,MI,602,7
2021-06-19,WA,540,10
2020-12-02,NH,566,9
2021-01-20,NE,1288,20
2020-02-29,AL,4,0
2021-02-19,DE,341,17
2020-10-31,NC,2462,34
2020-03-18,NE,4,0
2021-01-30,ID,328,0
2020-12-12,MI,2611,138
2021-06-02,IL,478,8
2020-02-28,MD,0,0
2020-12-29,MT,427,12
2020-06-22,WA,198,6
2020-12-10,AL,4289,53
2021-06-15,MD,78,4
2021-06-19,AL,116,3
2021-03-28,MS,130,0
2020-03-10,CA,181,0
2020-08-28,IL,2434,20
2021-04-19,IL,1959,21
2021-02-07,MO,577,23
2020-11-28,CA,9538,108
2021-07-02,GU,5,0
2020-10-09,NV,768,10
2021-08-07,NH,151,0
2021-07-04,NH,17,0
2020-05-11,IL,1266,53
2020-12-29,WI,2919,92
2021-07-06,NV,338,2
2021-08-30,VI,30,1
2020-06-03,WI,483,9
2021-02-12,MD,1159,28
2021-01-09,IL,6717,102
2020-11-26,MD,2378,31
2020-08-22,MD,579,11
2021-08-16,AL,5079,25
2021-01-19,DE,481,5
2020-12-07,MO,5898,64
2020-11-05,CT,1687,11
2021-04-27,AL,456,6
2020-08-16,VT,5,0
2020-03-29,IN,282,19
2020-02-27,NV,0,0
2020-05-16,IL,2088,71
2020-03-02,ID,0,0
2021-07-02,CA,2122,17
2021-04-30,MT,154,1
2021-09-04,WI,1490,4
2021-06-29,AL,253,3
2021-08-01,ID,289,2
2021-06-08,VT,13,0
2021-04-28,NC,1988,15
2021-07-28,MS,1908,12
2020-09-11,NC,1500,35
2020-09-21,VT,3,0
2020-03-08,NE,2,0
2021-07-09,MD,136,2
2021-09-05,CT,402,0
2021-07-26,VT,24,0
2020-07-26,AL,809,42
2020-10-19,MS,943,26
2020-06-03,MD,876,39
2020-05-05,ID,21,1
2020-09-19,MT,136,1
2020-05-23,ID,31,0
2020-09-28,MI,1244,9
2020-02-11,IL,0,0
2021-05-17,WI,136,0
2020-05-22,MD,1071,56
2020-05-28,GU,1,0
2020-05-01,ND,40,4
2020-02-23,NV,0,0
2020-12-26,NC,969,74
2021-08-26,IL,4041,66
2020-10-15,MS,981,24
2020-09-10,ME,31,0
2020-10-12,IN,1574,23
2020-12-21,VI,0,0
2021-03-12,ME,206,1
2021-02-10,WA,1213,45
2021-07-06,NE,101,0
2021-03-29,NC,997,10
2021-04-16,MT,118,9
2020-05-31,DE,127,3
2021-02-03,MS,1033,17
2020-02-20,VT,0,0
2020-08-30,MO,604,14
2020-11-22,MD,1658,20
2020-03-14,IN,0,0
2020-03-08,GU,0,0
2020-04-08,IN,436,36
2020-03-14,MD,0,0
2021-02-07,NE,160,0
2021-03-31,VI,0,0
2020-11-28,AL,2172,37
2021-03-27,IL,2678,26
2020-06-28,MD,477,6
2020-05-06,NC,551,25
2021-07-09,WA,453,11
2020-10-18,MT,588,1
2020-03-22,MS,92,5
2021-05-17,ND,100,0
2020-01-28,NH,0,0
2020-05-23,DE,135,0
2020-10-25,VI,0,0
2020-06-07,IN,400,16
2020-03-27,MI,1383,53
2020-06-13,AL,439,8
2021-05-27,VT,19,0
2020-12-23,MT,575,19
2020-09-09,IN,705,14
2020-06-25,DE,84,2
2020-12-08,DE,940,10
2020-10-14,WA,697,10
2020-02-21,AL,4,0
2020-12-15,MS,2225,44
2020-09-04,CA,4131,82
2021-09-06,NH,250,1
2020-09-14,NV,277,4
2020-12-26,MO,2581,55
2021-05-25,NH,79,0
2020-12-03,ND,844,12
2021-07-21,CT,228,0
2021-08-05,ID,743,4
2020-03-15,GU,3,0
2021-04-05,DE,233,0
2020-10-17,ND,717,5
2020-11-09,NC,1518,38
2021-02-04,CT,937,28
2020-11-21,ID,1070,2
2020-12-31,ME,13,3
2020-12-27,MO,2034,52
2021-03-04,ND,211,0
2020-10-28,CT,490,9
2020-10-28,MT,620,20
2020-07-21,MS,1393,35
2020-03-22,WA,140,1
2020-03-06,CT,0,0
2020-03-24,WI,41,0
2020-08-16,NE,181,5
2020-10-10,WI,2971,17
2021-03-04,ID,299,0
2021-02-09,MS,619,8
2020-09-08,IL,1392,7
2021-05-05,AL,384,8
2020-09-09,ME,27,0
2020-06-06,GU,0,0
2020-08-17,NE,162,1
2021-05-26,VT,19,0
2020-04-06,CA,1122,38
2021-03-02,NV,309,10
2021-03-18,MD,1152,13
2020-07-10,AL,2445,20
2021-05-04,CA,1203,19
2021-06-02,MT,158,8
2021-01-01,MI,2011,100
2020-06-02,MD,807,26
2021-01-06,ME,537,13
2021-07-18,VI,14,0
2021-04-15,ME,573,5
2020-11-24,VT,49,0
2020-09-11,GU,0,0
2020-11-27,NC,767,42
2020-09-16,NC,1615,23
2021-06-12,ND,6,0
2020-10-15,WA,700,11
2021-02-28,MD,603,15
2020-11-09,CA,6654,45
2021-03-08,VI,9,0
2021-08-03,NC,5191,12
2020-04-09,CT,1003,45
2021-07-12,IN,282,6
2020-10-22,WA,707,3
2021-02-20,NE,204,0
2020-08-10,GU,16,0
2021-07-23,NE,206,-7
2021-05-13,DE,131,4
2020-08-05,WI,939,9
2020-04-14,NH,71,4
2020-06-28,NC,933,12
2021-08-11,NV,916,16
2021-06-05,NV,209,0
2021-08-12,NC,5979,25
2020-07-18,MO,644,6
2021-02-23,IN,691,17
2020-06-17,CT,80,9
2021-07-12,GU,13,1
2021-02-09,NV,546,37
2020-07-19,VI,14,0
2020-10-29,NC,2722,50
2021-01-01,IL,0,195
2021-04-04,DE,211,1
2021-07-18,NV,689,1
2021-09-06,MO,1085,3
2020-09-15,ME,23,1
2021-06-06,NV,209,0
2020-09-12,CT,0,0
2021-07-27,GU,8,0
2021-09-07,MI,1730,10
2021-06-02,MI,386,28
2021-06-21,ND,31,3
2021-07-09,MT,51,1
2020-07-29,DE,90,0
2020-02-12,AL,1,0
2021-04-10,ID,221,0
2020-02-19,CA,16,1
2021-01-07,IL,8757,206
2021-04-30,IL,3207,39
2020-07-16,MS,1427,40
2020-04-15,NV,123,7
2021-05-21,MD,222,7
2021-09-05,MS,1929,27
2020-10-12,IL,2742,13
2020-06-01,VT,3,0
2020-03-27,MD,0,3
2020-07-12,NE,174,0
2021-07-04,VI,8,0
2020-05-28,WI,512,11
2020-10-29,IL,6363,56
2020-12-07,NV,2448,4
2020-10-27,CT,538,6
2020-07-23,MO,1209,14
2021-08-24,NE,933,2
2021-05-09,GU,7,0
2020-02-23,NE,0,0
2021-06-07,NH,22,2
2021-07-17,VI,26,0
2021-01-21,MD,2396,44
2020-09-27,MS,348,3
2020-09-22,MS,473,12
2020-02-13,MI,0,0
2020-08-17,CA,3690,128
2020-11-05,MI,6015,53
2020-05-16,IN,625,31
2020-12-08,IN,5385,116
2020-03-12,IN,3,0
2020-05-25,CT,405,49
2021-06-19,NV,211,0
2020-12-25,NC,4145,74
2021-07-16,NE,166,3
2021-03-13,NH,245,4
2020-09-11,AL,936,19
2020-08-25,MI,1407,13
2020-02-06,NE,0,0
2021-01-22,NV,1869,48
2020-02-13,NE,0,0
2021-04-13,IN,952,17
2021-06-29,IL,301,2
2020-02-24,IN,0,0
2020-10-17,CA,4007,40
2020-03-19,NC,152,0
2021-01-21,NC,6671,111
2021-04-02,VI,0,0
2020-03-30,MD,421,11
2021-07-17,VT,10,0
2021-07-31,WA,2070,1
2020-07-10,DE,114,0
2020-04-20,MI,1133,113
2020-06-08,VI,0,0
2020-10-07,CT,123,1
2020-06-07,MI,308,20
2021-04-22,NE,277,9
2021-08-11,MO,3580,20
2021-04-07,MI,7739,41
2020-06-23,VI,0,0
2021-02-24,VI,34,0
2020-03-27,VT,24,2
2021-04-23,MO,716,4
2020-11-22,NH,317,4
2020-03-14,WI,10,0
2021-08-07,ID,313,2
2020-12-23,WI,3063,74
2021-06-10,ME,38,2
2020-07-31,AL,1351,53
2021-01-21,MS,2060,34
2021-04-21,MI,4555,64
2020-07-02,CT,74,2
2021-05-10,IN,590,5
2020-04-25,MS,193,14
2020-04-15,VT,9,2
2020-06-30,ME,42,0
2021-02-06,NV,898,33
2020-06-06,AL,402,13
2020-03-09,VT,0,0
2020-04-15,GU,0,0
2020-05-20,NV,136,21
2020-08-18,VI,36,0
2020-11-06,NV,1562,21
2021-07-07,MD,99,3
2020-05-08,DE,166,0
2021-05-18,MD,328,8
2021-02-28,VI,0,0
2021-02-17,AL,1113,32
2021-03-29,AL,464,9
2020-02-01,ND,0,0
2021-05-08,NE,82,-1
2020-09-28,DE,95,1
2021-09-01,NH,332,3
2020-09-15,NE,357,1
2020-09-16,ME,21,0
2020-04-20,VI,1,0
2021-02-16,GU,2,0
2021-06-19,VT,2,0
2020-09-01,GU,0,0
2020-06-26,NC,1955,17
2021-08-18,MO,3421,7
2020-09-10,DE,103,4
2021-08-24,VI,46,2
2021-03-24,VI,-1,-1
2021-08-01,CA,11568,25
2021-05-11,WI,573,14
2020-07-24,NC,1875,31
2020-01-31,IL,1,0
2020-08-07,GU,0,0
2021-07-20,ID,245,1
2021-07-28,IN,1215,6
2021-03-11,IL,1700,55
2021-06-14,MS,146,0
2020-02-09,WI,0,0
2020-06-22,VI,0,0
2020-05-02,MO,68,18
2020-12-29,GU,15,0
2020-06-28,MT,67,0
2020-09-11,ME,42,1
2021-01-24,IL,3292,35
2021-03-01,VI,0,0
2021-08-09,VI,37,0
2020-11-16,WI,4638,13
2020-10-16,MT,-2,4
2020-12-27,NC,4922,71
2020-08-12,IN,660,15
2020-07-22,NV,1136,28
2021-03-31,WA,1164,10
2020-11-18,ND,1382,10
2020-11-01,DE,185,0
2021-06-02,NH,24,0
2020-04-27,ID,20,2
2021-05-17,NC,518,17
2020-07-24,MD,1288,11
2021-02-04,NV,889,51
2020-10-02,GU,67,0
2021-08-15,MI,1296,3
2020-01-26,CT,0,0
2021-06-12,ID,75,0
2021-02-19,AL,795,35
2020-12-06,CT,0,0
2021-06-05,MS,89,0
2020-05-08,ND,54,2
2020-05-29,MS,349,13
2021-08-15,MO,1374,0
2021-06-26,VT,3,0
2020-02-07,WA,0,0
2020-02-05,WA,0,0
2021-08-02,VT,56,1
2020-02-15,ME,0,0
2021-05-11,MD,471,10
2020-11-06,CT,1065,15
2020-05-13,CT,522,84
2021-07-11,CT,23,0
2021-09-04,MO,1507,0
2021-06-18,VI,16,0
2020-06-20,MO,208,12
2020-08-04,WI,770,12
2020-08-07,MO,1095,12
2021-09-04,NV,798,5
2020-05-22,CA,2698,72
2020-08-25,ME,21,1
2020-04-17,WA,262,20
2020-07-10,NE,153,1
2020-05-03,NC,182,13
2021-07-25,MD,153,1
2021-05-29,AL,114,5
2020-06-07,CT,150,16
2020-12-31,MS,2566,53
2021-02-06,MD,1566,23
2021-01-24,MT,242,10
2021-01-23,IN,3105,54
2021-02-17,VT,75,0
2020-03-23,WI,35,1
2020-06-11,VI,0,0
2020-09-17,ME,43,0
2021-01-13,MS,1880,37
2020-06-22,ND,25,0
2021-06-25,MI,140,8
2020-08-30,IL,1992,11
2021-02-12,VI,0,0
2020-09-26,WA,650,0
2020-03-17,WI,35,0
2021-06-30,VT,2,1
2020-03-25,ND,8,0
2020-12-10,IN,6518,111
2020-02-16,WI,0,0
2020-12-08,NV,2694,40
2020-05-03,ME,53,1
2020-05-26,ME,0,0
2020-10-16,NC,2380,27
2020-07-05,MT,82,0
2021-04-11,ID,0,0
2020-12-08,NH,807,0
2020-07-29,MO,1245,17
2020-03-31,IL,937,26
2020-02-10,AL,1,0
2020-10-08,MD,734,6
2020-04-07,ND,12,1
2020-06-27,AL,764,21
2021-06-08,VI,7,0
2021-01-28,IL,4191,125
2021-03-24,NH,389,10
2020-11-15,VI,0,0
2020-05-08,VT,2,0
2021-05-22,VT,20,0
2020-06-27,NH,33,8
2021-03-03,ND,0,0
2021-01-30,WA,1807,-1
2021-05-10,NE,254,1
2021-07-24,NC,2153,10
2021-06-01,IN,65,8
2020-12-05,NC,6124,49
2020-06-24,WA,480,0
2020-06-23,IN,238,5
2021-04-10,MS,163,5
2021-05-10,ND,126,3
2020-04-25,MD,1150,51
2021-01-06,DE,1195,0
2021-03-12,WI,707,4
2021-08-24,ID,1032,7
2021-08-10,MO,4213,12
2020-12-06,MI,3032,126
2020-07-17,MS,1216,40
2020-11-26,DE,577,1
2020-12-24,MI,1932,99
2020-10-14,DE,91,1
2021-05-02,ND,55,0
2020-08-23,DE,68,4
2021-09-07,ND,639,3
2020-07-11,NH,33,1
2020-09-14,VI,0,0
2020-12-14,NE,756,45
2020-05-03,DE,302,9
2020-09-08,ME,21,0
2021-01-10,ND,114,0
2021-05-06,ND,123,0
2020-05-17,GU,0,0
2021-08-22,DE,310,0
2020-10-04,MD,501,6
2020-06-29,GU,4,0
2021-06-30,NC,504,4
2021-02-09,NH,419,3
2020-02-24,VI,0,0
2021-02-07,ME,201,1
2020-08-21,ID,249,6
2020-09-16,NH,32,0
2020-06-12,AL,693,13
2020-12-23,CT,1745,33
2020-09-04,WI,1542,7
2021-03-31,CT,832,1
2021-04-13,ME,547,4
2021-01-04,MS,1838,52
2020-12-18,MD,2201,58
2020-12-13,CT,0,0
2021-05-17,MS,235,7
2020-05-08,NV,118,8
2021-07-08,VT,10,0
2021-06-19,DE,4,0
2021-09-07,AL,4791,68
2021-06-26,NH,17,0
2021-03-07,MT,72,0
2020-12-10,MI,3828,116
2020-12-17,VI,22,0
2020-12-08,MO,4528,72
2021-01-13,MD,2948,35
2020-12-26,AL,3482,71
2021-08-23,IN,2800,21
2020-06-19,DE,49,0
2020-09-30,IN,953,14
2020-09-11,MO,1625,20
2021-05-10,NC,598,5
2020-10-19,GU,348,3
2020-05-12,DE,66,10
2020-09-09,CA,2366,74
2021-01-18,ID,0,0
2020-08-08,GU,0,0
2021-03-01,WI,333,0
2021-05-30,CA,931,13
2021-08-07,CT,428,0
2021-03-24,WA,950,14
2020-12-28,WI,1557,21
2020-04-12,MO,93,12
2020-12-13,ME,427,2
2021-04-19,NH,197,0
2021-04-16,NH,385,2
2020-04-13,GU,2,0
2021-07-02,IN,407,6
2020-09-15,WI,1441,11
2020-12-22,NH,620,0
2020-05-22,NE,372,4
2021-05-30,IL,602,19
2020-03-14,AL,77,0
2020-01-29,IN,0,0
2020-06-17,ND,42,0
2020-04-25,VT,8,0
2021-06-10,GU,6,0
2021-01-14,GU,0,0
2020-10-17,IL,3629,27
2020-05-11,VI,0,1
2020-09-10,MT,4,4
2020-10-14,VI,0,0
2020-06-25,AL,1151,11
2020-07-07,GU,4,0
2020-06-30,NC,2522,17
2021-04-17,GU,4,0
2020-12-01,CT,1459,20
2020-04-14,ID,0,6
2020-04-06,MI,1458,142
2021-04-01,WI,867,11
2020-08-26,VT,3,0
